"bin","type","target","value","location"
"12.3","bin","3 wk ahead","0","HHS Region 4"
"12.3","bin","4 wk ahead","0","HHS Region 4"
"12.4","bin","1 wk ahead","0.00172412377466693","HHS Region 4"
"12.4","bin","2 wk ahead","0","HHS Region 4"
"12.4","bin","3 wk ahead","0","HHS Region 4"
"12.4","bin","4 wk ahead","0","HHS Region 4"
"12.5","bin","1 wk ahead","0.00202612580492304","HHS Region 4"
"12.5","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"12.5","bin","3 wk ahead","0","HHS Region 4"
"12.5","bin","4 wk ahead","0","HHS Region 4"
"12.6","bin","1 wk ahead","0.00200284336126082","HHS Region 4"
"12.6","bin","2 wk ahead","6.48272195464058e-05","HHS Region 4"
"12.6","bin","3 wk ahead","0","HHS Region 4"
"12.6","bin","4 wk ahead","0","HHS Region 4"
"12.7","bin","1 wk ahead","0.00168816018809487","HHS Region 4"
"12.7","bin","2 wk ahead","0.000152869442793404","HHS Region 4"
"12.7","bin","3 wk ahead","0","HHS Region 4"
"12.7","bin","4 wk ahead","0","HHS Region 4"
"12.8","bin","1 wk ahead","0.00185234590891642","HHS Region 4"
"12.8","bin","2 wk ahead","0.000114372918686515","HHS Region 4"
"12.8","bin","3 wk ahead","0","HHS Region 4"
"12.8","bin","4 wk ahead","0","HHS Region 4"
"12.9","bin","1 wk ahead","0.00208849251487957","HHS Region 4"
"12.9","bin","2 wk ahead","0.000110693476257471","HHS Region 4"
"12.9","bin","3 wk ahead","0","HHS Region 4"
"12.9","bin","4 wk ahead","0","HHS Region 4"
"13.0","bin","1 wk ahead","0.00207549173228989","HHS Region 4"
"13.0","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"13.0","bin","3 wk ahead","0","HHS Region 4"
"13.0","bin","4 wk ahead","0","HHS Region 4"
"13.1","bin","1 wk ahead","0.00205209908996128","HHS Region 4"
"13.1","bin","2 wk ahead","8.59043550682844e-05","HHS Region 4"
"13.1","bin","3 wk ahead","0","HHS Region 4"
"13.1","bin","4 wk ahead","0","HHS Region 4"
"13.2","bin","1 wk ahead","0.00252512552905115","HHS Region 4"
"13.2","bin","2 wk ahead","0.000131781459525437","HHS Region 4"
"13.2","bin","3 wk ahead","0","HHS Region 4"
"13.2","bin","4 wk ahead","0","HHS Region 4"
"13.3","bin","1 wk ahead","0.00214648673373663","HHS Region 4"
"13.3","bin","2 wk ahead","0.000227182567630524","HHS Region 4"
"13.3","bin","3 wk ahead","0","HHS Region 4"
"13.3","bin","4 wk ahead","0","HHS Region 4"
"13.4","bin","1 wk ahead","0.00187394342969072","HHS Region 4"
"13.4","bin","2 wk ahead","7.06336824080757e-05","HHS Region 4"
"13.4","bin","3 wk ahead","0","HHS Region 4"
"13.4","bin","4 wk ahead","0","HHS Region 4"
"13.5","bin","1 wk ahead","0.00162916741457144","HHS Region 4"
"13.5","bin","2 wk ahead","0.000185726496100416","HHS Region 4"
"13.5","bin","3 wk ahead","0","HHS Region 4"
"13.5","bin","4 wk ahead","0","HHS Region 4"
"13.6","bin","1 wk ahead","0.00152147444978983","HHS Region 4"
"13.6","bin","2 wk ahead","0.000187111926035041","HHS Region 4"
"13.6","bin","3 wk ahead","0","HHS Region 4"
"13.6","bin","4 wk ahead","0","HHS Region 4"
"13.7","bin","1 wk ahead","0.00219287364713326","HHS Region 4"
"13.7","bin","2 wk ahead","0.000155152607541735","HHS Region 4"
"13.7","bin","3 wk ahead","0","HHS Region 4"
"13.7","bin","4 wk ahead","0","HHS Region 4"
"13.8","bin","1 wk ahead","0.00206910614923503","HHS Region 4"
"13.8","bin","2 wk ahead","0.000273131461366393","HHS Region 4"
"13.8","bin","3 wk ahead","0","HHS Region 4"
"13.8","bin","4 wk ahead","0","HHS Region 4"
"13.9","bin","1 wk ahead","0.00191594879889393","HHS Region 4"
"13.9","bin","2 wk ahead","0.000110693476257471","HHS Region 4"
"13.9","bin","3 wk ahead","0","HHS Region 4"
"13.9","bin","4 wk ahead","0","HHS Region 4"
"14.0","bin","1 wk ahead","0.00199959495467721","HHS Region 4"
"14.0","bin","2 wk ahead","0.000153639310239183","HHS Region 4"
"14.0","bin","3 wk ahead","0","HHS Region 4"
"14.0","bin","4 wk ahead","0","HHS Region 4"
"14.1","bin","1 wk ahead","0.00180187650679329","HHS Region 4"
"14.1","bin","2 wk ahead","0.000419307554230508","HHS Region 4"
"14.1","bin","3 wk ahead","0","HHS Region 4"
"14.1","bin","4 wk ahead","0","HHS Region 4"
"14.2","bin","1 wk ahead","0.00166837301148472","HHS Region 4"
"14.2","bin","2 wk ahead","0.000114372918686515","HHS Region 4"
"14.2","bin","3 wk ahead","0","HHS Region 4"
"14.2","bin","4 wk ahead","0","HHS Region 4"
"14.3","bin","1 wk ahead","0.00183559170080045","HHS Region 4"
"14.3","bin","2 wk ahead","0.000380052010423927","HHS Region 4"
"14.3","bin","3 wk ahead","0","HHS Region 4"
"14.3","bin","4 wk ahead","0","HHS Region 4"
"14.4","bin","1 wk ahead","0.00157117858286412","HHS Region 4"
"14.4","bin","2 wk ahead","0.000115695689076326","HHS Region 4"
"14.4","bin","3 wk ahead","0","HHS Region 4"
"14.4","bin","4 wk ahead","0","HHS Region 4"
"14.5","bin","1 wk ahead","0.00181378563953211","HHS Region 4"
"14.5","bin","2 wk ahead","0.000244758100531239","HHS Region 4"
"14.5","bin","3 wk ahead","0","HHS Region 4"
"14.5","bin","4 wk ahead","0","HHS Region 4"
"14.6","bin","1 wk ahead","0.00194371703943327","HHS Region 4"
"14.6","bin","2 wk ahead","0.000167598060255669","HHS Region 4"
"14.6","bin","3 wk ahead","0","HHS Region 4"
"14.6","bin","4 wk ahead","0","HHS Region 4"
"14.7","bin","1 wk ahead","0.0016877323519673","HHS Region 4"
"14.7","bin","2 wk ahead","0.000205290334319743","HHS Region 4"
"14.7","bin","3 wk ahead","0","HHS Region 4"
"14.7","bin","4 wk ahead","0","HHS Region 4"
"14.8","bin","1 wk ahead","0.00167243528003806","HHS Region 4"
"14.8","bin","2 wk ahead","0.000316089982452964","HHS Region 4"
"14.8","bin","3 wk ahead","0","HHS Region 4"
"14.8","bin","4 wk ahead","0","HHS Region 4"
"14.9","bin","1 wk ahead","0.00163925920655747","HHS Region 4"
"14.9","bin","2 wk ahead","0.00026952552622825","HHS Region 4"
"14.9","bin","3 wk ahead","0","HHS Region 4"
"14.9","bin","4 wk ahead","0","HHS Region 4"
"15.0","bin","1 wk ahead","0.0015764518488286","HHS Region 4"
"15.0","bin","2 wk ahead","0.000389704907776435","HHS Region 4"
"15.0","bin","3 wk ahead","0","HHS Region 4"
"15.0","bin","4 wk ahead","0","HHS Region 4"
"15.1","bin","1 wk ahead","0.00179112918777844","HHS Region 4"
"15.1","bin","2 wk ahead","0.000353866611554028","HHS Region 4"
"15.1","bin","3 wk ahead","0","HHS Region 4"
"15.1","bin","4 wk ahead","0","HHS Region 4"
"15.2","bin","1 wk ahead","0.00168463310907739","HHS Region 4"
"15.2","bin","2 wk ahead","0.000420881671719102","HHS Region 4"
"15.2","bin","3 wk ahead","0","HHS Region 4"
"15.2","bin","4 wk ahead","0","HHS Region 4"
"15.3","bin","1 wk ahead","0.00143287715852025","HHS Region 4"
"15.3","bin","2 wk ahead","0.000291383376941996","HHS Region 4"
"15.3","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"15.3","bin","4 wk ahead","0","HHS Region 4"
"15.4","bin","1 wk ahead","0.00171954611523116","HHS Region 4"
"15.4","bin","2 wk ahead","0.00045619883225626","HHS Region 4"
"15.4","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"15.4","bin","4 wk ahead","0","HHS Region 4"
"15.5","bin","1 wk ahead","0.00158219049491556","HHS Region 4"
"15.5","bin","2 wk ahead","0.000529990182741891","HHS Region 4"
"15.5","bin","3 wk ahead","0","HHS Region 4"
"15.5","bin","4 wk ahead","0","HHS Region 4"
"15.6","bin","1 wk ahead","0.00148489397230315","HHS Region 4"
"15.6","bin","2 wk ahead","0.000603256718824729","HHS Region 4"
"15.6","bin","3 wk ahead","0","HHS Region 4"
"15.6","bin","4 wk ahead","0","HHS Region 4"
"15.7","bin","1 wk ahead","0.00172486503625181","HHS Region 4"
"15.7","bin","2 wk ahead","0.000667358288982487","HHS Region 4"
"15.7","bin","3 wk ahead","0","HHS Region 4"
"15.7","bin","4 wk ahead","0","HHS Region 4"
"15.8","bin","1 wk ahead","0.000934923920959816","HHS Region 4"
"15.8","bin","2 wk ahead","0.000599394579531047","HHS Region 4"
"15.8","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"15.8","bin","4 wk ahead","0","HHS Region 4"
"15.9","bin","1 wk ahead","0.00142703643760146","HHS Region 4"
"15.9","bin","2 wk ahead","0.0006729269891763","HHS Region 4"
"15.9","bin","3 wk ahead","0","HHS Region 4"
"15.9","bin","4 wk ahead","0","HHS Region 4"
"16.0","bin","1 wk ahead","0.00115611703507756","HHS Region 4"
"16.0","bin","2 wk ahead","0.000835179540735745","HHS Region 4"
"16.0","bin","3 wk ahead","0","HHS Region 4"
"16.0","bin","4 wk ahead","0","HHS Region 4"
"16.1","bin","1 wk ahead","0.00134576317597992","HHS Region 4"
"16.1","bin","2 wk ahead","0.000753131449231734","HHS Region 4"
"16.1","bin","3 wk ahead","0","HHS Region 4"
"16.1","bin","4 wk ahead","0","HHS Region 4"
"16.2","bin","1 wk ahead","0.0012756430770288","HHS Region 4"
"16.2","bin","2 wk ahead","0.000606961232097028","HHS Region 4"
"16.2","bin","3 wk ahead","0","HHS Region 4"
"16.2","bin","4 wk ahead","0","HHS Region 4"
"16.3","bin","1 wk ahead","0.00115294852244725","HHS Region 4"
"16.3","bin","2 wk ahead","0.000701363009556267","HHS Region 4"
"16.3","bin","3 wk ahead","9.48590529071433e-06","HHS Region 4"
"16.3","bin","4 wk ahead","0","HHS Region 4"
"16.4","bin","1 wk ahead","0.000955070082283523","HHS Region 4"
"16.4","bin","2 wk ahead","0.000816101558278566","HHS Region 4"
"16.4","bin","3 wk ahead","0","HHS Region 4"
"16.4","bin","4 wk ahead","0","HHS Region 4"
"16.5","bin","1 wk ahead","0.000950016367419068","HHS Region 4"
"16.5","bin","2 wk ahead","0.000891781361809502","HHS Region 4"
"16.5","bin","3 wk ahead","0","HHS Region 4"
"16.5","bin","4 wk ahead","0","HHS Region 4"
"16.6","bin","1 wk ahead","0.00102030343288533","HHS Region 4"
"16.6","bin","2 wk ahead","0.000723419737743843","HHS Region 4"
"16.6","bin","3 wk ahead","0","HHS Region 4"
"16.6","bin","4 wk ahead","0","HHS Region 4"
"16.7","bin","1 wk ahead","0.00123225098139849","HHS Region 4"
"16.7","bin","2 wk ahead","0.000917756878986255","HHS Region 4"
"16.7","bin","3 wk ahead","1.52815204062965e-05","HHS Region 4"
"16.7","bin","4 wk ahead","0","HHS Region 4"
"16.8","bin","1 wk ahead","0.00120382177558731","HHS Region 4"
"16.8","bin","2 wk ahead","0.00089036287131696","HHS Region 4"
"16.8","bin","3 wk ahead","1.52815204062965e-05","HHS Region 4"
"16.8","bin","4 wk ahead","0","HHS Region 4"
"16.9","bin","1 wk ahead","0.00110763665677256","HHS Region 4"
"16.9","bin","2 wk ahead","0.000736805728682894","HHS Region 4"
"16.9","bin","3 wk ahead","0","HHS Region 4"
"16.9","bin","4 wk ahead","0","HHS Region 4"
"17.0","bin","1 wk ahead","0.000852490790352985","HHS Region 4"
"17.0","bin","2 wk ahead","0.00062702153432475","HHS Region 4"
"17.0","bin","3 wk ahead","0","HHS Region 4"
"17.0","bin","4 wk ahead","0","HHS Region 4"
"17.1","bin","1 wk ahead","0.000819253775339762","HHS Region 4"
"17.1","bin","2 wk ahead","0.000922237834773276","HHS Region 4"
"17.1","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"17.1","bin","4 wk ahead","0","HHS Region 4"
"17.2","bin","1 wk ahead","0.00088166166330212","HHS Region 4"
"17.2","bin","2 wk ahead","0.00107890253892503","HHS Region 4"
"17.2","bin","3 wk ahead","0","HHS Region 4"
"17.2","bin","4 wk ahead","0","HHS Region 4"
"17.3","bin","1 wk ahead","0.000763820304738958","HHS Region 4"
"17.3","bin","2 wk ahead","0.00106534922701107","HHS Region 4"
"17.3","bin","3 wk ahead","0","HHS Region 4"
"17.3","bin","4 wk ahead","0","HHS Region 4"
"17.4","bin","1 wk ahead","0.000612341915336423","HHS Region 4"
"17.4","bin","2 wk ahead","0.000968102373472155","HHS Region 4"
"17.4","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"17.4","bin","4 wk ahead","0","HHS Region 4"
"17.5","bin","1 wk ahead","0.000530596117337167","HHS Region 4"
"17.5","bin","2 wk ahead","0.00117647374550064","HHS Region 4"
"17.5","bin","3 wk ahead","0","HHS Region 4"
"17.5","bin","4 wk ahead","0","HHS Region 4"
"17.6","bin","1 wk ahead","0.000727082699390562","HHS Region 4"
"17.6","bin","2 wk ahead","0.00118530449418895","HHS Region 4"
"17.6","bin","3 wk ahead","0","HHS Region 4"
"17.6","bin","4 wk ahead","0","HHS Region 4"
"17.7","bin","1 wk ahead","0.000568547226861689","HHS Region 4"
"17.7","bin","2 wk ahead","0.00124573112770799","HHS Region 4"
"17.7","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"17.7","bin","4 wk ahead","0","HHS Region 4"
"17.8","bin","1 wk ahead","0.000520795614636583","HHS Region 4"
"17.8","bin","2 wk ahead","0.0012477336082238","HHS Region 4"
"17.8","bin","3 wk ahead","0","HHS Region 4"
"17.8","bin","4 wk ahead","0","HHS Region 4"
"17.9","bin","1 wk ahead","0.00039823930574936","HHS Region 4"
"17.9","bin","2 wk ahead","0.00136576078992284","HHS Region 4"
"17.9","bin","3 wk ahead","0","HHS Region 4"
"17.9","bin","4 wk ahead","0","HHS Region 4"
"18.0","bin","1 wk ahead","0.000445901779327338","HHS Region 4"
"18.0","bin","2 wk ahead","0.00174631104942731","HHS Region 4"
"18.0","bin","3 wk ahead","0","HHS Region 4"
"18.0","bin","4 wk ahead","0","HHS Region 4"
"18.1","bin","1 wk ahead","0.000698579440228839","HHS Region 4"
"18.1","bin","2 wk ahead","0.0013419190566542","HHS Region 4"
"18.1","bin","3 wk ahead","0","HHS Region 4"
"18.1","bin","4 wk ahead","0","HHS Region 4"
"18.2","bin","1 wk ahead","0.0004177020654562","HHS Region 4"
"18.2","bin","2 wk ahead","0.00139759879057051","HHS Region 4"
"18.2","bin","3 wk ahead","1.52815204062965e-05","HHS Region 4"
"18.2","bin","4 wk ahead","0","HHS Region 4"
"18.3","bin","1 wk ahead","0.00046658446499935","HHS Region 4"
"18.3","bin","2 wk ahead","0.00123616674310969","HHS Region 4"
"18.3","bin","3 wk ahead","6.11477771173614e-05","HHS Region 4"
"18.3","bin","4 wk ahead","0","HHS Region 4"
"18.4","bin","1 wk ahead","0.000338548230525685","HHS Region 4"
"18.4","bin","2 wk ahead","0.00153284062361799","HHS Region 4"
"18.4","bin","3 wk ahead","6.03543748206346e-05","HHS Region 4"
"18.4","bin","4 wk ahead","0","HHS Region 4"
"18.5","bin","1 wk ahead","0.00030345046461532","HHS Region 4"
"18.5","bin","2 wk ahead","0.00115497424402754","HHS Region 4"
"18.5","bin","3 wk ahead","3.05738885586807e-05","HHS Region 4"
"18.5","bin","4 wk ahead","0","HHS Region 4"
"18.6","bin","1 wk ahead","0.00035207998745404","HHS Region 4"
"18.6","bin","2 wk ahead","0.00166253739989585","HHS Region 4"
"18.6","bin","3 wk ahead","0","HHS Region 4"
"18.6","bin","4 wk ahead","0","HHS Region 4"
"18.7","bin","1 wk ahead","0.000241070927047359","HHS Region 4"
"18.7","bin","2 wk ahead","0.00134853866937274","HHS Region 4"
"18.7","bin","3 wk ahead","9.48590529071433e-06","HHS Region 4"
"18.7","bin","4 wk ahead","0","HHS Region 4"
"18.8","bin","1 wk ahead","0.0001642416903375","HHS Region 4"
"18.8","bin","2 wk ahead","0.00187554907813159","HHS Region 4"
"18.8","bin","3 wk ahead","8.96054929895044e-05","HHS Region 4"
"18.8","bin","4 wk ahead","0","HHS Region 4"
"18.9","bin","1 wk ahead","0.000245155667072358","HHS Region 4"
"18.9","bin","2 wk ahead","0.00157860591038983","HHS Region 4"
"18.9","bin","3 wk ahead","5.90316044308237e-05","HHS Region 4"
"18.9","bin","4 wk ahead","0","HHS Region 4"
"19.0","bin","1 wk ahead","0.00022534979989469","HHS Region 4"
"19.0","bin","2 wk ahead","0.00190111741684031","HHS Region 4"
"19.0","bin","3 wk ahead","4.0059793849395e-05","HHS Region 4"
"19.0","bin","4 wk ahead","0","HHS Region 4"
"19.1","bin","1 wk ahead","0.0001642416903375","HHS Region 4"
"19.1","bin","2 wk ahead","0.00145456337087531","HHS Region 4"
"19.1","bin","3 wk ahead","0.000171841253374832","HHS Region 4"
"19.1","bin","4 wk ahead","0","HHS Region 4"
"19.2","bin","1 wk ahead","7.401592469563e-05","HHS Region 4"
"19.2","bin","2 wk ahead","0.00163884970653765","HHS Region 4"
"19.2","bin","3 wk ahead","1.89718105814287e-05","HHS Region 4"
"19.2","bin","4 wk ahead","0","HHS Region 4"
"19.3","bin","1 wk ahead","0.000253060799972256","HHS Region 4"
"19.3","bin","2 wk ahead","0.00146827873796102","HHS Region 4"
"19.3","bin","3 wk ahead","4.0059793849395e-05","HHS Region 4"
"19.3","bin","4 wk ahead","0","HHS Region 4"
"19.4","bin","1 wk ahead","0.000121238791527237","HHS Region 4"
"19.4","bin","2 wk ahead","0.00159222125914901","HHS Region 4"
"19.4","bin","3 wk ahead","0.000107003186082339","HHS Region 4"
"19.4","bin","4 wk ahead","0","HHS Region 4"
"19.5","bin","1 wk ahead","0.000153523245423374","HHS Region 4"
"19.5","bin","2 wk ahead","0.00145402062272449","HHS Region 4"
"19.5","bin","3 wk ahead","8.01195876987901e-05","HHS Region 4"
"19.5","bin","4 wk ahead","0","HHS Region 4"
"19.6","bin","1 wk ahead","7.401592469563e-05","HHS Region 4"
"19.6","bin","2 wk ahead","0.00172109929724041","HHS Region 4"
"19.6","bin","3 wk ahead","0.000129665286838899","HHS Region 4"
"19.6","bin","4 wk ahead","0","HHS Region 4"
"19.7","bin","1 wk ahead","8.8819109634756e-05","HHS Region 4"
"19.7","bin","2 wk ahead","0.00185296406758353","HHS Region 4"
"19.7","bin","3 wk ahead","0.000174124418123164","HHS Region 4"
"19.7","bin","4 wk ahead","0","HHS Region 4"
"19.8","bin","1 wk ahead","0.000123916875545122","HHS Region 4"
"19.8","bin","2 wk ahead","0.00163093632526326","HHS Region 4"
"19.8","bin","3 wk ahead","0.000107003186082339","HHS Region 4"
"19.8","bin","4 wk ahead","0","HHS Region 4"
"19.9","bin","1 wk ahead","0.000136041976466363","HHS Region 4"
"19.9","bin","2 wk ahead","0.00153919871528454","HHS Region 4"
"19.9","bin","3 wk ahead","0.000170423280201944","HHS Region 4"
"19.9","bin","4 wk ahead","0","HHS Region 4"
"20.0","bin","1 wk ahead","5.9212739756504e-05","HHS Region 4"
"20.0","bin","2 wk ahead","0.00192012224007969","HHS Region 4"
"20.0","bin","3 wk ahead","0.000101207570966756","HHS Region 4"
"20.0","bin","4 wk ahead","0","HHS Region 4"
"20.1","bin","1 wk ahead","5.9212739756504e-05","HHS Region 4"
"20.1","bin","2 wk ahead","0.00172405125092203","HHS Region 4"
"20.1","bin","3 wk ahead","5.53413142556915e-05","HHS Region 4"
"20.1","bin","4 wk ahead","0","HHS Region 4"
"20.2","bin","1 wk ahead","5.9212739756504e-05","HHS Region 4"
"20.2","bin","2 wk ahead","0.00192982613493146","HHS Region 4"
"20.2","bin","3 wk ahead","0.000130374334098636","HHS Region 4"
"20.2","bin","4 wk ahead","0","HHS Region 4"
"20.3","bin","1 wk ahead","2.9606369878252e-05","HHS Region 4"
"20.3","bin","2 wk ahead","0.00181679047477842","HHS Region 4"
"20.3","bin","3 wk ahead","0.000133344729267944","HHS Region 4"
"20.3","bin","4 wk ahead","0","HHS Region 4"
"20.4","bin","1 wk ahead","4.4409554817378e-05","HHS Region 4"
"20.4","bin","2 wk ahead","0.00175958565697409","HHS Region 4"
"20.4","bin","3 wk ahead","0.000176843466193687","HHS Region 4"
"20.4","bin","4 wk ahead","0","HHS Region 4"
"20.5","bin","1 wk ahead","7.54225807027443e-05","HHS Region 4"
"20.5","bin","2 wk ahead","0.00194124034284753","HHS Region 4"
"20.5","bin","3 wk ahead","0.000272244574298774","HHS Region 4"
"20.5","bin","4 wk ahead","0","HHS Region 4"
"20.6","bin","1 wk ahead","4.58162108244923e-05","HHS Region 4"
"20.6","bin","2 wk ahead","0.00157156349104036","HHS Region 4"
"20.6","bin","3 wk ahead","0.000201621739636786","HHS Region 4"
"20.6","bin","4 wk ahead","0","HHS Region 4"
"20.7","bin","1 wk ahead","0","HHS Region 4"
"20.7","bin","2 wk ahead","0.0016267442861166","HHS Region 4"
"20.7","bin","3 wk ahead","0.000194408151348315","HHS Region 4"
"20.7","bin","4 wk ahead","0","HHS Region 4"
"20.8","bin","1 wk ahead","6.06193957636183e-05","HHS Region 4"
"20.8","bin","2 wk ahead","0.00155492431629422","HHS Region 4"
"20.8","bin","3 wk ahead","0.000222709722904752","HHS Region 4"
"20.8","bin","4 wk ahead","0","HHS Region 4"
"20.9","bin","1 wk ahead","2.9606369878252e-05","HHS Region 4"
"20.9","bin","2 wk ahead","0.00162834695837279","HHS Region 4"
"20.9","bin","3 wk ahead","0.000326263118164655","HHS Region 4"
"20.9","bin","4 wk ahead","0","HHS Region 4"
"21.0","bin","1 wk ahead","2.9606369878252e-05","HHS Region 4"
"21.0","bin","2 wk ahead","0.00175007129271571","HHS Region 4"
"21.0","bin","3 wk ahead","0.000433089879084833","HHS Region 4"
"21.0","bin","4 wk ahead","0","HHS Region 4"
"21.1","bin","1 wk ahead","1.4803184939126e-05","HHS Region 4"
"21.1","bin","2 wk ahead","0.00171653973121923","HHS Region 4"
"21.1","bin","3 wk ahead","0.000260642496321522","HHS Region 4"
"21.1","bin","4 wk ahead","0","HHS Region 4"
"21.2","bin","1 wk ahead","0","HHS Region 4"
"21.2","bin","2 wk ahead","0.00162829218316271","HHS Region 4"
"21.2","bin","3 wk ahead","0.000392958417303308","HHS Region 4"
"21.2","bin","4 wk ahead","0","HHS Region 4"
"21.3","bin","1 wk ahead","5.9212739756504e-05","HHS Region 4"
"21.3","bin","2 wk ahead","0.00166700543227151","HHS Region 4"
"21.3","bin","3 wk ahead","0.000348060148692358","HHS Region 4"
"21.3","bin","4 wk ahead","4.0059793849395e-05","HHS Region 4"
"21.4","bin","1 wk ahead","1.4803184939126e-05","HHS Region 4"
"21.4","bin","2 wk ahead","0.00180818112612889","HHS Region 4"
"21.4","bin","3 wk ahead","0.000429576014071861","HHS Region 4"
"21.4","bin","4 wk ahead","0","HHS Region 4"
"21.5","bin","1 wk ahead","1.4803184939126e-05","HHS Region 4"
"21.5","bin","2 wk ahead","0.00142731672905425","HHS Region 4"
"21.5","bin","3 wk ahead","0.000301411337430654","HHS Region 4"
"21.5","bin","4 wk ahead","0","HHS Region 4"
"21.6","bin","1 wk ahead","0","HHS Region 4"
"21.6","bin","2 wk ahead","0.00160508994959359","HHS Region 4"
"21.6","bin","3 wk ahead","0.000344547698325107","HHS Region 4"
"21.6","bin","4 wk ahead","3.05738885586807e-05","HHS Region 4"
"21.7","bin","1 wk ahead","0","HHS Region 4"
"21.7","bin","2 wk ahead","0.00174825899742621","HHS Region 4"
"21.7","bin","3 wk ahead","0.000437748278706666","HHS Region 4"
"21.7","bin","4 wk ahead","0","HHS Region 4"
"21.8","bin","1 wk ahead","0","HHS Region 4"
"21.8","bin","2 wk ahead","0.00130158831503911","HHS Region 4"
"21.8","bin","3 wk ahead","0.000511269719259246","HHS Region 4"
"21.8","bin","4 wk ahead","0","HHS Region 4"
"21.9","bin","1 wk ahead","1.4803184939126e-05","HHS Region 4"
"21.9","bin","2 wk ahead","0.00177116567222608","HHS Region 4"
"21.9","bin","3 wk ahead","0.00030201421281464","HHS Region 4"
